,header.normalizedJobTitle,map.employerName,overview.revenue,overview.size,salary.salaries,reviews.val.reviewRatings.careerOpportunities,reviews.val.reviewRatings.compBenefits,reviews.val.reviewRatings.cultureValues,reviews.val.reviewRatings.overall,reviews.val.reviewRatings.seniorManagement,reviews.val.reviewRatings.worklifeBalance,reviews.val.summaryPoints.ceoApproval,rating.starRating,gaTrackerData.sector_Accounting & Legal,gaTrackerData.sector_Aerospace & Defense,gaTrackerData.sector_Agriculture & Forestry,"gaTrackerData.sector_Arts, Entertainment & Recreation",gaTrackerData.sector_Biotech & Pharmaceuticals,gaTrackerData.sector_Business Services,"gaTrackerData.sector_Construction, Repair & Maintenance",gaTrackerData.sector_Consumer Services,gaTrackerData.sector_Education,gaTrackerData.sector_Finance,gaTrackerData.sector_Government,gaTrackerData.sector_Health Care,gaTrackerData.sector_Information Technology,gaTrackerData.sector_Insurance,gaTrackerData.sector_Manufacturing,gaTrackerData.sector_Media,gaTrackerData.sector_Mining & Metals,gaTrackerData.sector_Non-Profit,"gaTrackerData.sector_Oil, Gas, Energy & Utilities",gaTrackerData.sector_Real Estate,"gaTrackerData.sector_Restaurants, Bars & Food Services",gaTrackerData.sector_Retail,gaTrackerData.sector_Telecommunications,gaTrackerData.sector_Transportation & Logistics,gaTrackerData.sector_Travel & Tourism,new_location_Australia,new_location_Canada,new_location_England,new_location_France,new_location_Germany,new_location_Poland,new_location_Scotland,new_location_USA,reviews.val.reviewerDuration_for less than a year,reviews.val.reviewerDuration_for more than 10 years,reviews.val.reviewerDuration_for more than 2 years,reviews.val.reviewerDuration_for more than 3 years,reviews.val.reviewerDuration_for more than 4 years,reviews.val.reviewerDuration_for more than 5 years,reviews.val.reviewerDuration_for more than 8 years,reviews.val.reviewerDuration_for more than a year,reviews.val.reviewerInformation_Current Employee,reviews.val.reviewerInformation_Former Employee
3933,lead data engineer,Babcock International Group,7500000000,7501,97315.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,3.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3934,lead data engineer,Computer  Futures Solutions,750000000,3001,99494.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3935,lead data engineer,Blue Pelican,17500000,126,114044.0,4.0,2.0,5.0,4.0,4.0,5.0,1.0,4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3936,lead data engineer,Tradeweb,7500000,126,124800.0,4.0,2.0,4.0,3.0,4.0,4.0,1.0,4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3937,lead data engineer,CoreHR Solutions,3000000,50,134471.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3938,lead data engineer,NP Group,300000000,126,134619.0,3.0,4.0,4.0,4.0,4.0,3.0,0.0,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3939,lead data engineer,The Bridge (IT Recruitment) Ltd,37500000,50,21756.0,3.0,2.0,3.0,2.0,1.0,4.0,1.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3940,lead data engineer,CoreHR Solutions,3000000,50,22829.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3941,lead data engineer,Ontario Teachers' Pension Plan,7500000000,3001,20787.0,4.0,5.0,5.0,4.0,4.0,5.0,1.0,3.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3942,lead data engineer,Manulife,7500000000,7501,122658.0,4.0,5.0,5.0,4.0,5.0,5.0,0.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3943,lead data engineer,Equifax,3500000000,7501,58368.0,5.0,3.0,5.0,5.0,4.0,5.0,0.0,2.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3944,lead data engineer,CoreHR Solutions,3000000,50,112612.0,4.0,3.0,4.0,5.0,4.0,4.0,1.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3945,lead data engineer,Client Server,7500000,126,115362.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3946,lead data engineer,Client Server,7500000,126,131169.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,4.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3947,lead data engineer,Tradeweb,7500000,126,116196.0,3.0,3.0,5.0,4.0,3.0,2.0,1.0,4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3948,lead data engineer,iKas International,37500000,126,46139.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3949,lead data engineer,AstraZeneca,7500000000,7501,71715.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,3.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3950,lead data engineer,Versent (Australia),75000000,351,72612.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3951,lead data engineer,McGregor Boyall Associates,75000000,126,95129.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3952,lead data engineer,Harnham,37500000,126,28365.0,0.0,5.0,4.0,4.0,2.0,2.0,0.0,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3953,lead data engineer,Blend360,17500000,126,105914.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3954,lead data engineer,iKas International,37500000,126,109893.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3955,lead data engineer,Client Server,7500000,126,81666.0,5.0,3.0,4.0,4.0,4.0,4.0,1.0,4.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3956,lead data engineer,AstraZeneca,7500000000,7501,73870.0,4.0,4.0,5.0,4.0,5.0,4.0,0.0,3.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3957,lead data engineer,Blue Pelican,17500000,126,9058.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3958,lead data engineer,Lloyds Banking Group,7500000000,7501,36172.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,3.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3959,lead data engineer,NP Group,300000000,126,39830.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3960,lead data engineer,iKas International,37500000,126,11192.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3961,lead data engineer,Ontario Teachers' Pension Plan,7500000000,3001,57239.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3962,lead data engineer,iKas International,37500000,126,84471.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3963,lead data engineer,ManTech,1500000000,7501,73563.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3964,lead data engineer,CoreHR Solutions,3000000,50,85412.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3965,lead data engineer,State Street,7500000000,7501,30223.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3966,lead data scientist,TUI Group,7500000000,7501,76263.0,5.0,4.0,4.0,5.0,4.0,4.0,1.0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3967,lead data scientist,CPS Group,3000000,50,99936.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3968,lead data scientist,ResMed,3500000000,7501,95060.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3969,lead data scientist,CPS Group,3000000,50,130278.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3970,lead data scientist,Wish,1500000000,351,132414.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3971,lead data scientist,Glassdoor,300000000,751,68648.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3972,lead data scientist,Target,7500000000,7501,2444.0,4.0,5.0,5.0,4.0,4.0,5.0,0.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3973,lead data scientist,Opus Talent Solutions,300000000,351,118761.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3974,lead data scientist,Ipsos,1500000000,7501,119317.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,3.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3975,lead data scientist,AstraZeneca,7500000000,7501,99324.0,4.0,5.0,5.0,5.0,4.0,4.0,0.0,3.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3976,lead data scientist,DRW,300000000,751,143354.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3977,lead data scientist,Mondelēz International,7500000000,7501,110980.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3978,lead data scientist,Kainos,300000000,3001,29351.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3979,lead data scientist,TIBCO Software,1500000000,3001,48472.0,2.0,3.0,3.0,4.0,3.0,3.0,0.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3980,lead data scientist,AstraZeneca,7500000000,7501,105993.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,3.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3981,lead data scientist,SITA,1500000000,3001,109951.0,3.0,4.0,4.0,4.0,3.0,3.0,0.0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3982,lead data scientist,AstraZeneca,7500000000,7501,50328.0,5.0,4.0,4.0,5.0,4.0,4.0,0.0,3.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3983,lead data scientist,AstraZeneca,7500000000,7501,53621.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,3.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3984,lead data scientist,Stanley Black & Decker,7500000000,7501,19240.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3985,lead data scientist,Enterprise,7500000000,7501,132774.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
3986,lead data scientist,TUI Group,7500000000,7501,6230.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3987,lead data scientist,MatrixCare,300000000,751,55026.0,4.0,5.0,5.0,5.0,5.0,5.0,0.0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3988,lead data scientist,Wish,1500000000,351,56189.0,4.0,4.0,5.0,5.0,5.0,5.0,0.0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
3989,lead data scientist,Cash Converters,300000000,3001,82745.0,5.0,5.0,0.0,5.0,4.0,4.0,1.0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3990,lead data scientist,Novartis,7500000000,7501,65047.0,4.0,4.0,4.0,4.0,0.0,3.0,3.0,3.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3991,lead data scientist,Mondelēz International,7500000000,7501,94728.0,3.0,4.0,3.0,3.0,1.0,4.0,0.0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3992,lead data scientist,Raybeam,3000000,50,6494.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3993,lead data scientist,DRW,300000000,751,64450.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3994,lead data scientist,Qualys,300000000,751,90008.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3995,lead data scientist,Novartis,7500000000,7501,15144.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3996,lead it business analyst,AmerisourceBergen,7500000000,7501,48380.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
3997,new grad data engineer,Jarvis Consulting Group,3000000,50,91764.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3998,principal business analyst,Hudson,3000000,7501,56998.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3999,principal business analyst,Hudson,3000000,7501,105029.0,3.0,4.0,5.0,4.0,2.0,2.0,3.0,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4000,principal business analyst,MYOB,300000000,751,120662.0,5.0,3.0,5.0,4.0,3.0,4.0,2.0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4001,principal data analyst,Audela (Canada),3000000,50,143852.0,4.0,4.0,5.0,5.0,4.0,5.0,1.0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4002,principal data analyst,Envision Experience,75000000,351,50786.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4003,principal data analyst,Envision Experience,75000000,351,136563.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
4004,principal data engineer,BuildingConnected,37500000,351,100046.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
4005,principal data engineer,JM Group,17500000,126,67743.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4006,principal data engineer,eBay,7500000000,7501,139323.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4007,principal data engineer,QuantumBlack,37500000,126,96925.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4008,principal data engineer,eBay,7500000000,7501,88571.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4009,principal data engineer,Shop Direct,3500000000,3001,62675.0,5.0,5.0,4.0,4.0,5.0,3.0,1.0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4010,principal data scientist,Realtor.com,300000000,351,106895.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4011,principal data scientist,Northrop Grumman,7500000000,7501,37927.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,3.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4012,principal data scientist,ASOS,1500000000,3001,69894.0,4.0,4.0,5.0,4.0,4.0,5.0,1.0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4013,principal data scientist,Northrop Grumman,7500000000,7501,91546.0,5.0,4.0,5.0,5.0,5.0,4.0,0.0,3.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
4014,principal data scientist,Harnham,37500000,126,366.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4015,principal data scientist,briq,7500000,50,139170.0,3.0,2.0,3.0,3.0,3.0,4.0,0.0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
4016,principal data scientist,ASOS,1500000000,3001,42876.0,4.0,5.0,5.0,4.0,5.0,3.0,1.0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4017,principal data scientist,Symantec,3500000000,7501,45765.0,1.0,5.0,2.0,5.0,4.0,2.0,1.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
4018,principal data scientist,Harnham,37500000,126,38533.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4019,principal data scientist,Fidelity Investments,7500000000,7501,26112.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,3.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
4020,sap business analyst,HelloWorld,75000000,351,87163.0,4.0,4.0,4.0,5.0,4.0,5.0,1.0,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
