,header.normalizedJobTitle,gaTrackerData.sector,map.employerName,new_location,reviews.val.reviewerDuration,reviews.val.reviewerInformation,overview.revenue,overview.size,salary.salaries,reviews.val.reviewRatings.careerOpportunities,reviews.val.reviewRatings.compBenefits,reviews.val.reviewRatings.cultureValues,reviews.val.reviewRatings.overall,reviews.val.reviewRatings.seniorManagement,reviews.val.reviewRatings.worklifeBalance,reviews.val.summaryPoints.ceoApproval,rating.starRating
3913,lead data analyst,Media,NCSOFT,USA,for more than a year,Former Employee,7500000000,3001,34284.0,5.0,4.0,5.0,5.0,3.0,2.0,1.0,2.7
3914,lead data analyst,Real Estate,Bungalow,USA,for less than a year,Current Employee,300000000,126,90727.0,4.0,2.0,4.0,4.0,3.0,4.0,1.0,4.1
3915,lead data analyst,Manufacturing,Chamberlain Group,USA,for more than a year,Current Employee,750000000,3001,51894.0,5.0,1.0,5.0,4.0,4.0,4.0,3.0,4.0
3916,lead data engineer,Business Services,ManTech,USA,for more than a year,Former Employee,1500000000,7501,2693.0,4.0,5.0,4.0,4.0,4.0,4.0,1.0,3.8
3917,lead data engineer,Retail,Gousto,England,for more than a year,Former Employee,3650631104,351,12804.0,3.0,4.0,3.0,4.0,4.0,5.0,0.0,4.2
3918,lead data engineer,Business Services,Deerfoot IT Resources,England,for less than a year,Current Employee,8127408329,26,31349.0,4.0,4.0,5.0,4.0,4.0,4.0,0.0,5.0
3919,lead data engineer,Finance,Equifax,Australia,for more than 8 years,Current Employee,3500000000,10000,129321.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,2.9
3920,lead data engineer,Information Technology,Kainos,England,for more than 3 years,Current Employee,300000000,3001,96736.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0
3921,lead data engineer,Business Services,ConSol Partners,England,for more than 3 years,Current Employee,17500000,50,100671.0,5.0,5.0,4.0,5.0,4.0,5.0,1.0,4.4
3922,lead data engineer,Finance,State Street,Canada,for more than 10 years,Current Employee,7500000000,10000,13121.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,3.1
3923,lead data engineer,Information Technology,Versent (Australia),Australia,for more than a year,Former Employee,2763155273,351,110644.0,5.0,3.0,5.0,5.0,4.0,3.0,0.0,2.9
3924,lead data engineer,Finance,Lloyds Banking Group,England,for less than a year,Current Employee,9876795763,10000,112171.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.6
3925,lead data engineer,Retail,Tails.com,England,for less than a year,Current Employee,3304119202,126,107998.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0,4.4
3926,lead data engineer,Business Services,Blue Pelican,USA,for more than 5 years,Current Employee,2395739208,26,99769.0,4.0,4.0,5.0,4.0,3.0,4.0,1.0,4.7
3927,lead data engineer,Business Services,ConSol Partners,England,for more than 3 years,Current Employee,17500000,50,9523.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.4
3928,lead data engineer,Finance,Macquarie Group,Australia,for less than a year,Former Employee,7500000000,10000,67405.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.8
3929,lead data engineer,Insurance,Manulife,Canada,for more than 2 years,Former Employee,7500000000,10000,67541.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,3.6
3930,lead data engineer,Business Services,Blend360,USA,for less than a year,Former Employee,6613136606,126,460.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,4.7
3931,lead data engineer,Government,Ministry of Justice UK,England,for more than a year,Current Employee,300000000,3001,143049.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,3.3
3932,lead data engineer,Business Services,ManTech,USA,for more than 8 years,Current Employee,1500000000,7501,74856.0,4.0,4.0,5.0,5.0,4.0,4.0,0.0,3.8
3933,lead data engineer,Business Services,Babcock International Group,England,for more than a year,Current Employee,7500000000,10000,97315.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,3.2
3934,lead data engineer,Information Technology,Computer  Futures Solutions,England,for less than a year,Former Employee,2958876394,351,99494.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.6
3935,lead data engineer,Business Services,Blue Pelican,USA,for less than a year,Current Employee,7144640168,26,114044.0,4.0,2.0,5.0,4.0,4.0,5.0,1.0,4.7
3936,lead data engineer,Finance,Tradeweb,USA,for more than a year,Current Employee,8016479633,751,124800.0,4.0,2.0,4.0,3.0,4.0,4.0,1.0,4.4
3937,lead data engineer,Business Services,CoreHR Solutions,Canada,for more than 8 years,Current Employee,8687701065,26,134471.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,5.0
3938,lead data engineer,Business Services,NP Group,England,for less than a year,Former Employee,5487092177,126,134619.0,3.0,4.0,4.0,4.0,4.0,3.0,0.0,3.8
3939,lead data engineer,Business Services,The Bridge (IT Recruitment) Ltd,England,for more than a year,Former Employee,37500000,26,21756.0,3.0,2.0,3.0,2.0,1.0,4.0,1.0,5.0
3940,lead data engineer,Business Services,CoreHR Solutions,Canada,for less than a year,Current Employee,5034343447,26,22829.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0
3941,lead data engineer,Finance,Ontario Teachers' Pension Plan,Canada,for more than 3 years,Former Employee,7500000000,3001,20787.0,4.0,5.0,5.0,4.0,4.0,5.0,1.0,3.7
3942,lead data engineer,Insurance,Manulife,Canada,for more than a year,Former Employee,7500000000,10000,122658.0,4.0,5.0,5.0,4.0,5.0,5.0,0.0,3.6
3943,lead data engineer,Finance,Equifax,England,for less than a year,Current Employee,3500000000,10000,58368.0,5.0,3.0,5.0,5.0,4.0,5.0,0.0,2.9
3944,lead data engineer,Business Services,CoreHR Solutions,Canada,for more than 8 years,Current Employee,5871148869,26,112612.0,4.0,3.0,4.0,5.0,4.0,4.0,1.0,5.0
3945,lead data engineer,Business Services,Client Server,England,for less than a year,Former Employee,3535719635,126,115362.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.8
3946,lead data engineer,Business Services,Client Server,England,for more than 3 years,Former Employee,7756814217,126,131169.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,4.8
3947,lead data engineer,Finance,Tradeweb,USA,for more than 10 years,Current Employee,9315612280,751,116196.0,3.0,3.0,5.0,4.0,3.0,2.0,1.0,4.4
3948,lead data engineer,Information Technology,iKas International,England,for less than a year,Current Employee,8289764821,26,46139.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.2
3949,lead data engineer,Biotech & Pharmaceuticals,AstraZeneca,England,for less than a year,Former Employee,7500000000,10000,71715.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,3.8
3950,lead data engineer,Information Technology,Versent (Australia),Australia,for less than a year,Current Employee,59560890,351,72612.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.9
3951,lead data engineer,Business Services,McGregor Boyall Associates,England,for less than a year,Current Employee,75000000,126,95129.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.5
3952,lead data engineer,Business Services,Harnham,England,for more than a year,Current Employee,37500000,126,28365.0,0.0,5.0,4.0,4.0,2.0,2.0,0.0,4.1
3953,lead data engineer,Business Services,Blend360,USA,for more than 5 years,Former Employee,429751053,126,105914.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,4.7
3954,lead data engineer,Information Technology,iKas International,England,for more than a year,Former Employee,8617442859,26,109893.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,3.2
3955,lead data engineer,Business Services,Client Server,England,for more than a year,Former Employee,107492796,126,81666.0,5.0,3.0,4.0,4.0,4.0,4.0,1.0,4.8
3956,lead data engineer,Biotech & Pharmaceuticals,AstraZeneca,England,for less than a year,Current Employee,7500000000,10000,73870.0,4.0,4.0,5.0,4.0,5.0,4.0,0.0,3.8
3957,lead data engineer,Business Services,Blue Pelican,USA,for more than 3 years,Current Employee,7793190836,26,9058.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,4.7
3958,lead data engineer,Finance,Lloyds Banking Group,England,for more than a year,Current Employee,2801146496,10000,36172.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,3.6
3959,lead data engineer,Business Services,NP Group,England,for more than 3 years,Current Employee,4577632850,126,39830.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,3.8
3960,lead data engineer,Information Technology,iKas International,England,for less than a year,Current Employee,1243058512,26,11192.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,3.2
3961,lead data engineer,Finance,Ontario Teachers' Pension Plan,Canada,for less than a year,Current Employee,7500000000,3001,57239.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.7
3962,lead data engineer,Information Technology,iKas International,England,for less than a year,Current Employee,3135812825,26,84471.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,3.2
3963,lead data engineer,Business Services,ManTech,USA,for more than a year,Current Employee,1500000000,7501,73563.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,3.8
3964,lead data engineer,Business Services,CoreHR Solutions,Canada,for more than a year,Current Employee,7642675095,26,85412.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,5.0
3965,lead data engineer,Finance,State Street,Canada,for more than a year,Former Employee,7500000000,10000,30223.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.1
3966,lead data scientist,Travel & Tourism,TUI Group,England,for more than a year,Current Employee,928363408,10000,76263.0,5.0,4.0,4.0,5.0,4.0,4.0,1.0,3.8
3967,lead data scientist,Information Technology,CPS Group,England,for more than a year,Former Employee,9397469392,26,99936.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.2
3968,lead data scientist,Biotech & Pharmaceuticals,ResMed,Canada,for less than a year,Current Employee,3500000000,7501,95060.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0
3969,lead data scientist,Information Technology,CPS Group,England,for less than a year,Current Employee,4519864188,26,130278.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.2
3970,lead data scientist,Retail,Wish,USA,for more than 5 years,Current Employee,1500000000,351,132414.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.8
3971,lead data scientist,Information Technology,Glassdoor,USA,for more than a year,Former Employee,3956615313,751,68648.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.1
3972,lead data scientist,Retail,Target,USA,for more than 3 years,Current Employee,7500000000,10000,2444.0,4.0,5.0,5.0,4.0,4.0,5.0,0.0,3.4
3973,lead data scientist,Business Services,Opus Talent Solutions,England,for more than 3 years,Current Employee,300000000,351,118761.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.1
3974,lead data scientist,Business Services,Ipsos,England,for less than a year,Former Employee,1500000000,10000,119317.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,3.2
3975,lead data scientist,Biotech & Pharmaceuticals,AstraZeneca,England,for less than a year,Former Employee,7500000000,10000,99324.0,4.0,5.0,5.0,5.0,4.0,4.0,0.0,3.8
3976,lead data scientist,Finance,DRW,Canada,for less than a year,Current Employee,6060569783,3001,143354.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,4.2
3977,lead data scientist,Manufacturing,Mondelēz International,England,for less than a year,Current Employee,7500000000,10000,110980.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,3.8
3978,lead data scientist,Information Technology,Kainos,England,for more than a year,Current Employee,300000000,3001,29351.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0
3979,lead data scientist,Information Technology,TIBCO Software,USA,for more than 3 years,Former Employee,1500000000,3001,48472.0,2.0,3.0,3.0,4.0,3.0,3.0,0.0,3.4
3980,lead data scientist,Biotech & Pharmaceuticals,AstraZeneca,England,for less than a year,Former Employee,7500000000,10000,105993.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,3.8
3981,lead data scientist,Information Technology,SITA,Canada,for less than a year,Current Employee,1500000000,3001,109951.0,3.0,4.0,4.0,4.0,3.0,3.0,0.0,3.9
3982,lead data scientist,Biotech & Pharmaceuticals,AstraZeneca,England,for more than 5 years,Current Employee,7500000000,10000,50328.0,5.0,4.0,4.0,5.0,4.0,4.0,0.0,3.8
3983,lead data scientist,Biotech & Pharmaceuticals,AstraZeneca,England,for less than a year,Former Employee,7500000000,10000,53621.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,3.8
3984,lead data scientist,Manufacturing,Stanley Black & Decker,USA,for more than 3 years,Current Employee,7500000000,10000,19240.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,3.3
3985,lead data scientist,Travel & Tourism,Enterprise,USA,for less than a year,Former Employee,7500000000,10000,132774.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,3.6
3986,lead data scientist,Travel & Tourism,TUI Group,England,for less than a year,Current Employee,5257651530,10000,6230.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,3.8
3987,lead data scientist,Information Technology,MatrixCare,USA,for more than a year,Current Employee,300000000,751,55026.0,4.0,5.0,5.0,5.0,5.0,5.0,0.0,3.2
3988,lead data scientist,Retail,Wish,USA,for less than a year,Former Employee,1500000000,351,56189.0,4.0,4.0,5.0,5.0,5.0,5.0,0.0,3.8
3989,lead data scientist,Retail,Cash Converters,Australia,for more than 8 years,Current Employee,300000000,3001,82745.0,5.0,5.0,0.0,5.0,4.0,4.0,1.0,2.6
3990,lead data scientist,Biotech & Pharmaceuticals,Novartis,USA,for less than a year,Current Employee,10000000000,10000,65047.0,4.0,4.0,4.0,4.0,0.0,3.0,3.0,3.8
3991,lead data scientist,Manufacturing,Mondelēz International,England,for less than a year,Former Employee,7500000000,10000,94728.0,3.0,4.0,3.0,3.0,1.0,4.0,0.0,3.8
3992,lead data scientist,Business Services,Raybeam,USA,for less than a year,Current Employee,6713429832,126,6494.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,4.6
3993,lead data scientist,Finance,DRW,Canada,for more than 5 years,Current Employee,9096251607,3001,64450.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.2
3994,lead data scientist,Information Technology,Qualys,USA,for less than a year,Current Employee,300000000,751,90008.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,2.7
3995,lead data scientist,Biotech & Pharmaceuticals,Novartis,USA,for more than 10 years,Former Employee,10000000000,10000,15144.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.8
3996,lead it business analyst,Biotech & Pharmaceuticals,AmerisourceBergen,USA,for less than a year,Former Employee,7500000000,10000,48380.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.9
3997,new grad data engineer,Information Technology,Jarvis Consulting Group,Canada,for less than a year,Former Employee,7427750199,26,91764.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0
3998,principal business analyst,Business Services,Hudson,Australia,for more than a year,Former Employee,6728073634,751,56998.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,3.9
3999,principal business analyst,Business Services,Hudson,Australia,for less than a year,Current Employee,5159515862,751,105029.0,3.0,4.0,5.0,4.0,2.0,2.0,3.0,3.9
4000,principal business analyst,Information Technology,MYOB,Canada,for more than 3 years,Current Employee,300000000,751,120662.0,5.0,3.0,5.0,4.0,3.0,4.0,2.0,3.9
4001,principal data analyst,Information Technology,Audela (Canada),Canada,for more than a year,Current Employee,2983218640,126,143852.0,4.0,4.0,5.0,5.0,4.0,5.0,1.0,-0.1
4002,principal data analyst,Education,Envision Experience,USA,for more than 3 years,Current Employee,75000000,351,50786.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.6
4003,principal data analyst,Education,Envision Experience,USA,for more than a year,Former Employee,75000000,351,136563.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.6
4004,principal data engineer,"Construction, Repair & Maintenance",BuildingConnected,USA,for less than a year,Former Employee,7055374621,351,100046.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.9
4005,principal data engineer,Business Services,JM Group,Canada,for less than a year,Former Employee,17500000,26,67743.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,4.4
4006,principal data engineer,Information Technology,eBay,Canada,for less than a year,Former Employee,7500000000,10000,139323.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.6
4007,principal data engineer,Business Services,QuantumBlack,Canada,for more than 8 years,Current Employee,9479290666,351,96925.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.6
4008,principal data engineer,Information Technology,eBay,Canada,for more than a year,Former Employee,7500000000,10000,88571.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,3.6
4009,principal data engineer,Retail,Shop Direct,England,for less than a year,Current Employee,3500000000,3001,62675.0,5.0,5.0,4.0,4.0,5.0,3.0,1.0,4.2
4010,principal data scientist,Information Technology,Realtor.com,Canada,for less than a year,Current Employee,4264984549,3001,106895.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.9
4011,principal data scientist,Aerospace & Defense,Northrop Grumman,USA,for more than 3 years,Current Employee,7500000000,10000,37927.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,3.7
4012,principal data scientist,Retail,ASOS,England,for more than a year,Current Employee,1500000000,3001,69894.0,4.0,4.0,5.0,4.0,4.0,5.0,1.0,3.3
4013,principal data scientist,Aerospace & Defense,Northrop Grumman,USA,for more than a year,Current Employee,7500000000,10000,91546.0,5.0,4.0,5.0,5.0,5.0,4.0,0.0,3.7
4014,principal data scientist,Business Services,Harnham,England,for less than a year,Former Employee,37500000,126,366.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.1
4015,principal data scientist,Information Technology,briq,USA,for more than a year,Current Employee,9259352116,26,139170.0,3.0,2.0,3.0,3.0,3.0,4.0,0.0,4.9
4016,principal data scientist,Retail,ASOS,England,for less than a year,Current Employee,1500000000,3001,42876.0,4.0,5.0,5.0,4.0,5.0,3.0,1.0,3.3
4017,principal data scientist,Information Technology,Symantec,USA,for more than a year,Former Employee,3500000000,10000,45765.0,1.0,5.0,2.0,5.0,4.0,2.0,1.0,3.6
4018,principal data scientist,Business Services,Harnham,England,for more than a year,Former Employee,37500000,126,38533.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.1
4019,principal data scientist,Finance,Fidelity Investments,USA,for more than a year,Current Employee,7500000000,10000,26112.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,3.9
4020,sap business analyst,Business Services,HelloWorld,USA,for less than a year,Current Employee,75000000,351,87163.0,4.0,4.0,4.0,5.0,4.0,5.0,1.0,3.8
4021,sap business analyst,Business Services,Talent International,Australia,for less than a year,Current Employee,750000000,351,38475.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.3
4022,sap business analyst,Business Services,Talent International,Australia,for more than 5 years,Current Employee,750000000,351,141448.0,4.0,4.0,5.0,5.0,5.0,4.0,1.0,4.3
4023,sap business analyst,Business Services,HelloWorld,USA,for more than 3 years,Current Employee,75000000,351,64489.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.8
4024,Senior bi analyst,"Oil, Gas, Energy & Utilities",EWE,USA,for more than 5 years,Current Employee,6072939820,7501,8250.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.9
4025,Senior bi analyst,Real Estate,CBRE,Germany,for more than 8 years,Current Employee,4976522376,10000,49075.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,3.6
4026,Senior bi analyst,Telecommunications,Drillisch,Germany,for more than 3 years,Current Employee,300000000,751,73736.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,1.4
4027,senior business analyst consultant,Business Services,Hudson,Australia,for less than a year,Former Employee,5320210615,751,100963.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.9
4028,senior business analyst manager,Biotech & Pharmaceuticals,PTC Therapeutics,USA,for more than a year,Current Employee,75000000,751,20359.0,2.0,3.0,5.0,5.0,4.0,5.0,1.0,3.1
4029,senior business analyst manager,Information Technology,PDI Software,USA,for more than a year,Current Employee,4990881902,751,113472.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0
4030,senior business analyst,Education,Australian National University,Australia,for less than a year,Former Employee,750000000,3001,12564.0,4.0,3.0,5.0,4.0,5.0,5.0,1.0,4.1
4031,senior business analyst,Business Services,Insights,USA,for more than a year,Current Employee,5139770135,751,17607.0,4.0,4.0,4.0,3.0,3.0,3.0,0.0,2.9
4032,senior business analyst,Business Services,Lannick,Canada,for less than a year,Current Employee,5580919074,126,87277.0,3.0,5.0,5.0,4.0,5.0,5.0,1.0,4.2
4033,senior business analyst,Business Services,TACG,USA,for more than a year,Former Employee,7371249208,126,87457.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,4.5
4034,senior business analyst,Insurance,Liberty Mutual Insurance,USA,for less than a year,Former Employee,7500000000,10000,3416.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,3.3
4035,senior business analyst,Business Services,Cypress HCM,Australia,for more than 5 years,Former Employee,4281072566,126,18367.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.9
4036,senior business analyst,Information Technology,Greythorn,Australia,for more than a year,Current Employee,3000000,26,47445.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,3.8
4037,senior business analyst,Information Technology,Arq Group,Australia,for more than a year,Former Employee,300000000,751,48670.0,3.0,4.0,3.0,4.0,4.0,5.0,0.0,3.1
4038,senior business analyst,Finance,Link Group,USA,for more than 3 years,Current Employee,750000000,3001,49045.0,5.0,4.0,4.0,5.0,4.0,3.0,1.0,2.5
4039,senior business analyst,Business Services,Huxley,Australia,for more than 5 years,Former Employee,37500000,351,49058.0,5.0,3.0,3.0,5.0,4.0,3.0,1.0,3.5
4040,senior business analyst,Information Technology,Sphinix Network Solutions,Canada,for more than 3 years,Current Employee,500000,26,80056.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0
4041,senior business analyst,Business Services,AKQA,Australia,for more than a year,Former Employee,300000000,3001,109506.0,2.0,5.0,4.0,3.0,2.0,1.0,3.0,3.4
4042,senior business analyst,Finance,Macquarie Group,Australia,for less than a year,Former Employee,7500000000,10000,129282.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.8
4043,senior business analyst,Business Services,QSI Inc.,Canada,for less than a year,Current Employee,17500000,26,130480.0,5.0,4.0,4.0,5.0,3.0,4.0,1.0,5.0
4044,senior business analyst,Finance,GBST,Australia,for more than 8 years,Current Employee,75000000,751,134270.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,3.4
4045,senior business analyst,Information Technology,Lixar IT,Canada,for more than 3 years,Former Employee,17500000,126,57044.0,3.0,3.0,5.0,5.0,4.0,5.0,0.0,3.1
4046,senior business analyst,Manufacturing,J.D. Irving,Canada,for less than a year,Current Employee,5217441639,10000,62252.0,4.0,5.0,5.0,5.0,0.0,5.0,1.0,4.2
4047,senior business analyst,Information Technology,Nakisa,Canada,for more than a year,Current Employee,17500000,126,79487.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.4
4048,senior business analyst,Finance,BNP Paribas,Canada,for more than a year,Current Employee,7500000000,10000,79647.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,3.5
4049,senior business analyst,Information Technology,LTI,Canada,for less than a year,Current Employee,3385637315,10000,84984.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.5
4050,senior business analyst,Education,Australian National University,Australia,for more than a year,Current Employee,750000000,3001,86946.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,4.1
4051,senior business analyst,Business Services,JM Group,Canada,for more than a year,Current Employee,17500000,26,3130.0,3.0,4.0,2.0,3.0,1.0,5.0,2.0,4.4
4052,senior business analyst,Information Technology,ASG Group,Australia,for more than a year,Former Employee,2404813527,751,13140.0,4.0,4.0,3.0,4.0,3.0,2.0,0.0,2.7
4053,senior business analyst,Information Technology,NICE,Canada,for more than a year,Former Employee,1500000000,7501,33478.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,3.8
4054,senior business analyst,Retail,lululemon,Canada,for more than 5 years,Current Employee,3500000000,3001,33953.0,5.0,4.0,4.0,4.0,3.0,5.0,1.0,4.1
4055,senior business analyst,Business Services,Peoplebank Australia,Australia,for less than a year,Current Employee,750000000,3001,34197.0,5.0,4.0,4.0,5.0,4.0,5.0,0.0,4.2
4056,senior business analyst,Finance,Commonwealth Bank of Australia,Australia,for less than a year,Current Employee,7500000000,10000,37838.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0
4057,senior business analyst,Business Services,People Source Consulting,England,for less than a year,Current Employee,37500000,126,37949.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0,4.6
4058,senior business analyst,Insurance,Liberty Mutual Insurance,USA,for more than 8 years,Current Employee,7500000000,10000,110308.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,3.3
4059,senior business analyst,Finance,Cardinal Financial Company,USA,for more than 3 years,Current Employee,8138508000,3001,110346.0,5.0,2.0,5.0,4.0,3.0,4.0,1.0,4.1
4060,senior business analyst,Information Technology,NICE Actimize,Canada,for more than 3 years,Current Employee,9895775067,751,110495.0,3.0,5.0,5.0,4.0,4.0,5.0,3.0,3.9
4061,senior business analyst,Finance,Desjardins,Canada,for more than 3 years,Current Employee,75000000,10000,111958.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.9
4062,senior business analyst,Business Services,Enterprise IT Resources,Australia,for less than a year,Current Employee,4146529936,26,102051.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.6
4063,senior business analyst,Business Services,Eagle Professional Resources,Canada,for less than a year,Current Employee,300000000,126,105385.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0
4064,senior business analyst,Information Technology,Conduent,USA,for less than a year,Current Employee,2377706526,10000,107999.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0,2.7
4065,senior business analyst,Information Technology,Norima Consulting,Canada,for less than a year,Current Employee,17500000,126,108052.0,5.0,5.0,5.0,5.0,3.0,5.0,1.0,4.9
4066,senior business analyst,Information Technology,ASG Group,Australia,for less than a year,Former Employee,1080906105,751,117861.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,2.7
4067,senior business analyst,Health Care,ELAP Services,USA,for less than a year,Former Employee,6472645653,126,118074.0,3.0,3.0,4.0,4.0,4.0,5.0,0.0,4.7
4068,senior business analyst,Information Technology,NICE Actimize,Canada,for more than 3 years,Current Employee,7333331673,751,100098.0,5.0,4.0,5.0,5.0,4.0,3.0,1.0,3.9
4069,senior business analyst,Insurance,TMNA Services,USA,for more than a year,Current Employee,3500000000,351,100158.0,2.0,1.0,2.0,2.0,2.0,5.0,3.0,3.8
4070,senior business analyst,Real Estate,Lendlease,Australia,for more than 3 years,Former Employee,75000000,10000,100349.0,4.0,4.0,5.0,5.0,4.0,5.0,1.0,3.7
4071,senior business analyst,Finance,Capital One,Canada,for more than a year,Current Employee,7500000000,10000,19518.0,4.0,1.0,2.0,3.0,3.0,2.0,3.0,3.8
4072,senior business analyst,Accounting & Legal,2isolutions,Canada,for less than a year,Current Employee,7490706631,126,41546.0,5.0,3.0,5.0,5.0,4.0,3.0,3.0,4.7
4073,senior business analyst,Information Technology,NICE Actimize,Canada,for less than a year,Current Employee,6587554841,751,62855.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.9
4074,senior business analyst,Information Technology,Just Eat,England,for more than 10 years,Former Employee,750000000,3001,70016.0,3.0,5.0,3.0,3.0,1.0,2.0,3.0,3.7
4075,senior business analyst,Health Care,L.A. Care Health Plan,USA,for less than a year,Current Employee,8857587856,3001,86439.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,3.3
4076,senior business analyst,Business Services,Hudson,Australia,for less than a year,Current Employee,9369049113,751,523.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,3.9
4077,senior business analyst,Insurance,Allianz,Australia,for less than a year,Current Employee,7500000000,10000,580.0,4.0,3.0,5.0,4.0,5.0,3.0,1.0,3.6
4078,senior business analyst,Information Technology,Sage,England,for more than a year,Current Employee,1500000000,10000,592.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,3.6
