header.normalizedJobTitle,map.employerName,overview.revenue,overview.size,salary.salaries,reviews.val.reviewRatings.careerOpportunities,reviews.val.reviewRatings.compBenefits,reviews.val.reviewRatings.cultureValues,reviews.val.reviewRatings.overall,reviews.val.reviewRatings.seniorManagement,reviews.val.reviewRatings.worklifeBalance,reviews.val.summaryPoints.ceoApproval,rating.starRating,gaTrackerData.sector_Accounting & Legal,gaTrackerData.sector_Aerospace & Defense,gaTrackerData.sector_Agriculture & Forestry,"gaTrackerData.sector_Arts, Entertainment & Recreation",gaTrackerData.sector_Biotech & Pharmaceuticals,gaTrackerData.sector_Business Services,"gaTrackerData.sector_Construction, Repair & Maintenance",gaTrackerData.sector_Consumer Services,gaTrackerData.sector_Education,gaTrackerData.sector_Finance,gaTrackerData.sector_Government,gaTrackerData.sector_Health Care,gaTrackerData.sector_Information Technology,gaTrackerData.sector_Insurance,gaTrackerData.sector_Manufacturing,gaTrackerData.sector_Media,gaTrackerData.sector_Mining & Metals,gaTrackerData.sector_Non-Profit,"gaTrackerData.sector_Oil, Gas, Energy & Utilities",gaTrackerData.sector_Real Estate,"gaTrackerData.sector_Restaurants, Bars & Food Services",gaTrackerData.sector_Retail,gaTrackerData.sector_Telecommunications,gaTrackerData.sector_Transportation & Logistics,gaTrackerData.sector_Travel & Tourism,new_location_Australia,new_location_Canada,new_location_England,new_location_France,new_location_Germany,new_location_Poland,new_location_Scotland,new_location_USA,reviews.val.reviewerDuration_for less than a year,reviews.val.reviewerDuration_for more than 10 years,reviews.val.reviewerDuration_for more than 2 years,reviews.val.reviewerDuration_for more than 3 years,reviews.val.reviewerDuration_for more than 4 years,reviews.val.reviewerDuration_for more than 5 years,reviews.val.reviewerDuration_for more than 8 years,reviews.val.reviewerDuration_for more than a year,reviews.val.reviewerInformation_Current Employee,reviews.val.reviewerInformation_Former Employee
senior business analyst,Zip Co,300000000,351,147073.0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,4.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
senior business analyst,Deloitte,7500000000,7501,83844.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
senior business analyst,Greythorn,3000000,50,84002.0,4.0,3.0,4.0,4.0,3.0,3.0,0.0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
senior business analyst,Randstad,7500000000,7501,84618.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
senior business analyst,Airlines Reporting Corporation,300000000,351,85533.0,2.0,0.0,2.0,1.0,2.0,1.0,3.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
senior business analyst,Liberty Mutual Insurance,7500000000,7501,94124.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
senior business analyst,Randstad,7500000000,7501,26103.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
senior business analyst,Staffing Solutions of Hawaii,3000000,126,26775.0,4.0,4.0,5.0,5.0,4.0,4.0,1.0,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
senior business analyst,Systematix,17500000,751,27210.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,3.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
senior business analyst,Extra Space Storage,1500000000,3001,34365.0,4.0,3.0,4.0,4.0,3.0,3.0,0.0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
senior business analyst,Vcan Technologies,7500000,50,11750.0,3.0,5.0,4.0,3.0,2.0,1.0,0.0,3.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
senior business analyst,2isolutions,7500000,50,16547.0,4.0,3.0,3.0,4.0,3.0,4.0,1.0,4.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
senior business analyst,Robert Walters,750000000,3001,24998.0,3.0,4.0,5.0,4.0,3.0,4.0,1.0,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
senior business analyst,Robert Walters,750000000,3001,83399.0,4.0,4.0,4.0,4.0,5.0,3.0,1.0,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
senior business analyst,Interpro People,17500000,126,85365.0,2.0,2.0,3.0,2.0,2.0,3.0,0.0,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
senior business analyst,FinXL,300000000,351,90492.0,3.0,3.0,4.0,3.0,2.0,5.0,1.0,3.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
senior business analyst,Vcan Technologies,7500000,50,90649.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
senior business analyst,Viiew,75000000,751,61393.0,5.0,3.0,5.0,5.0,5.0,5.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
senior business analyst,Adaps,75000000,351,63675.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
senior business analyst,Luxoft,750000000,7501,64292.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
senior business analyst,SSI,7500000,751,67805.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
senior business analyst,Adaps,75000000,351,67944.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
senior business analyst,Systematix,17500000,751,89647.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,3.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
senior business analyst,Westpac Group,7500000000,7501,10194.0,4.0,2.0,1.0,3.0,1.0,2.0,3.0,3.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
senior business analyst,Canadian Tire,7500000000,7501,15229.0,3.0,5.0,2.0,2.0,1.0,1.0,1.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
senior business analyst,Terra Firma,37500000,126,42591.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
senior business analyst,Medidata Solutions,750000000,3001,44868.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
senior business analyst,RAC,300000000,3001,117320.0,2.0,3.0,3.0,3.0,2.0,4.0,0.0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
senior business analyst,Ring,300000000,3001,117351.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
senior business analyst,Woolworths Group,7500000000,7501,29975.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
senior business analyst,R2integrated,37500000,126,31712.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
senior business data analyst,Loblaw Companies,7500000000,7501,80519.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
senior business data analyst,AngelList,37500000,126,106979.0,4.0,4.0,5.0,5.0,5.0,4.0,1.0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
senior business data analyst,Randstad,7500000000,7501,130063.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
senior business data analyst,Peoplebank Australia,750000000,3001,39051.0,4.0,5.0,5.0,5.0,4.0,5.0,1.0,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
senior business data analyst,Loblaw Companies,7500000000,7501,136552.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
senior business data analyst,Randstad,7500000000,7501,24653.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
senior data analyst,Deloitte,7500000000,7501,17544.0,5.0,4.0,4.0,5.0,5.0,5.0,0.0,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
senior data analyst,Talent Inc.,3000000,50,31083.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
senior data analyst,Manulife,7500000000,7501,42055.0,4.0,5.0,4.0,5.0,3.0,5.0,1.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
senior data analyst,Norton Rose Fulbright,1500000000,7501,47349.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,3.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
senior data analyst,Zimmerman Advertising,300000000,751,48923.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
senior data analyst,FreshBooks,37500000,351,80861.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
senior data analyst,Ascension,300000000,7501,81026.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,2.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
senior data analyst,Blue Pelican,17500000,126,109546.0,4.0,3.0,3.0,4.0,1.0,4.0,3.0,4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
senior data analyst,Discord,37500000,126,104841.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
senior data analyst,NSW Government,3500000000,3001,108360.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,3.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
senior data analyst,CPP Investment Board,7500000000,3001,66997.0,3.0,2.0,3.0,4.0,3.0,3.0,0.0,3.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
senior data analyst,carsales.com.au,300000000,351,78108.0,4.0,3.0,4.0,4.0,3.0,2.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
senior data analyst,iX.co,37500000,351,79462.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
senior data analyst,Punter Southall Group,37500000,126,79635.0,3.0,4.0,4.0,4.0,4.0,4.0,0.0,3.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
senior data analyst,Scotiabank,7500000000,7501,84933.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
senior data analyst,New South Wales Government,300000000,50,3198.0,5.0,3.0,5.0,5.0,4.0,4.0,0.0,3.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
senior data analyst,eHealth,300000000,3001,18184.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
senior data analyst,Flowserve,1500000000,7501,38039.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
senior data analyst,Ludia,300000000,351,120063.0,1.0,3.0,4.0,1.0,1.0,3.0,2.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
senior data analyst,Barclays,7500000000,7501,89208.0,5.0,3.0,3.0,5.0,5.0,4.0,0.0,3.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
senior data analyst,FutureYou,3000000,50,102099.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
senior data analyst,PatientPoint,300000000,351,104418.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
senior data analyst,Her Majesty's Revenue & Customs,750000000,7501,117858.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,3.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
senior data analyst,Flowserve,1500000000,7501,118166.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
senior data analyst,AustralianSuper,7500000000,751,99761.0,5.0,4.0,4.0,4.0,4.0,4.0,0.0,3.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
senior data analyst,HealthSmart,300000000,3001,36419.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
senior data analyst,AffiniPay,17500000,126,39309.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
senior data analyst,Lockheed Martin,7500000000,7501,86201.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
senior data analyst,Benefits Data Trust,17500000,126,429.0,3.0,4.0,2.0,3.0,3.0,4.0,1.0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
senior data analyst,JELD-WEN,3500000000,7501,42130.0,5.0,2.0,5.0,3.0,3.0,4.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
senior data analyst,QBE,7500000000,7501,42356.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
senior data analyst,Tide,300000000,351,99503.0,3.0,5.0,5.0,5.0,3.0,5.0,1.0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
senior data analyst,Department of Health (Australia),750000000,7501,95732.0,3.0,5.0,2.0,3.0,1.0,4.0,3.0,3.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
senior data analyst,Innocean,1500000000,3001,105652.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
senior data analyst,eSolutions,75000000,351,133143.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
senior data analyst,Bond Brand Loyalty,75000000,351,134539.0,5.0,5.0,5.0,2.0,5.0,4.0,1.0,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
senior data analyst,FutureYou,3000000,50,134560.0,2.0,4.0,5.0,4.0,3.0,5.0,0.0,3.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
senior data analyst,NSW Government,3500000000,3001,115480.0,3.0,3.0,5.0,5.0,4.0,5.0,3.0,3.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
senior data analyst,Robert Walters,750000000,3001,125246.0,4.0,2.0,3.0,2.0,1.0,3.0,3.0,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
senior data analyst,Roche,7500000000,7501,138740.0,5.0,5.0,5.0,5.0,4.0,4.0,0.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
senior data analyst,Overlake Medical Center and Clinics,300000000,3001,61870.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
senior data analyst,Expedia Group,7500000000,7501,92016.0,4.0,4.0,5.0,4.0,5.0,4.0,1.0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
senior data analyst,iwoca,75000000,351,8866.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
senior data analyst,Overlake Medical Center and Clinics,300000000,3001,20923.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
senior data analyst,Station10,3000000,50,20983.0,1.0,2.0,4.0,4.0,3.0,3.0,1.0,-0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
senior data analyst,Department of Health (Australia),750000000,7501,145138.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
senior data analyst,AltisHR,300000000,126,51242.0,5.0,5.0,3.0,4.0,3.0,4.0,0.0,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
senior data analyst,Scotiabank,7500000000,7501,52835.0,4.0,3.0,5.0,5.0,5.0,5.0,1.0,3.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
senior data analyst,Target,7500000000,7501,55944.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
senior data analyst,Federal Reserve Bank of Chicago,3500000000,3001,58814.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,3.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
senior data analyst,Moda Operandi,300000000,351,133339.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
senior data analyst,CPP Investment Board,7500000000,3001,6954.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
senior data analyst,Zimmerman Advertising,300000000,751,11853.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
